단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
497780,KR7497780007,KoAct 미국천연가스인프라액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9775,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,457296,0,20241210,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,97,,N,N,N
497880,KR7497880005,SOL CD금리&머니마켓액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,50170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43090,0,20241126,1286,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,645,,N,N,N
498050,KR7498050004,HANARO 바이오코리아액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9570,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,546,0,20241126,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,76,,N,N,N
498180,KR7498180009,파워 종합채권(AA-이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,100900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,200,0,20241126,1012,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1021,,N,N,N
498270,KR7498270008,KOSEF 미국양자컴퓨팅,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1183082,0,20241217,4550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,459,,N,N,N
498400,KR7498400001,KODEX 200타겟위클리커버드콜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9720,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1189658,0,20241203,4500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,437,,N,N,N
498410,KR7498410000,KODEX 금융고배당TOP10타겟위클리커버드콜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10010,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1280850,0,20241217,3000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,300,,N,N,N
498860,KR7498860006,RISE 코리아금융고배당,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,196162,0,20241210,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,94,,N,N,N
499150,KR7499150001,SOL 미국S&P500엔화노출(H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,102188,0,20241203,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,97,,N,N,N
499660,KR7499660009,TIGER CD금리플러스액티브(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,1001295,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,88462,0,20241217,147,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1471,,N,N,N
499790,KR7499790004,GS피앤엘,ST,0.0,21,0,0,,N,,0,N,N,Y,,N,N,,,,,N,,,0,,,N,,,,,,25550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1929541,1000,20241223,19830,19830841000,12.0,,0,,N,Y,Y,0,0,0,0,0.0,,5066,,N,N,N
950210,KR8702070002,프레스티지바이오파마,DR,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,14840,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,85760,0,20210205,60096,0,6.0,,0,,N,N,N,22,-155,-106,-108,-5.67,20240930.0,8918,,N,N,N
J0036221D,KRA0036221D6,KG모빌리티 122WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,707,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,26251,0,20231219,17892,0,,,0,,N,N,N,0,0,0,0,0.0,,126,,N,N,N
J0113321D,KRA0113321D0,유니켐 38WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,550,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20230208,870,0,,,0,,N,N,N,0,0,0,0,0.0,,4,,N,N,N
J0180021D,KRA0180021D4,유니슨 15WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,295,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,20417,0,20230627,14650,0,,,0,,N,N,N,0,0,0,0,0.0,,43,,N,N,N
J0543021A,KRA0543021A2,팬스타엔터프라이즈 22WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,34,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,120077,0,20200625,11488,0,,,0,,N,N,N,0,0,0,0,0.0,,3,,N,N,N
J0676321C,KRA0676321C1,에이치엘비생명과학 9WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,5090,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,1070,0,20220627,3758,0,,,0,,N,N,N,0,0,0,0,0.0,,191,,N,N,N
J1055521A,KRA1055521A9,엣지파운드리 11WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,1485,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,5,0,20200623,804,0,,,0,,N,N,N,0,0,0,0,0.0,,11,,N,N,N
J1099621D,KRA1099621D9,AP헬스케어 6WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,108,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,12636,0,20230808,17021,0,,,0,,N,N,N,0,0,0,0,0.0,,18,,N,N,N
J1432121D,KRA1432121D6,핸즈코퍼레이션 2WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,330,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20230629,4271,0,,,0,,N,N,N,0,0,0,0,0.0,,14,,N,N,N
J2195521E,KRA2195521E0,디와이디 3WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,218,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,20169,0,20240307,15948,0,,,0,,N,N,N,0,0,0,0,0.0,,34,,N,N,N
J2552221D,KRA2552221D6,SG 17WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,2050,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,2928,0,20230420,2867,0,,,0,,N,N,N,0,0,0,0,0.0,,58,,N,N,N
J2901221D,KRA2901221D4,DH오토리드 9WR,SW,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,598,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,1,0,20230621,3095,0,,,0,,N,N,N,0,0,0,0,0.0,,18,,N,N,N
Q500055,KRG500000556,신한 인버스 Russell 2000 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,9915,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4053,0,20201202,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,99,,N,N,N
Q500056,KRG500000564,신한 레버리지 Russell 2000 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,14145,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4383,0,20201202,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,141,,N,N,N
Q500057,KRG500000572,신한 인버스 2X Russell 2000 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,5560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12298,0,20201202,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,55,,N,N,N
Q500061,KRG500000614,신한 인버스 코스피 200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,11790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,388,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,235,,N,N,N
Q500063,KRG500000630,신한 인버스 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,9520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,84,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,190,,N,N,N
Q500065,KRG500000655,신한 블룸버그 레버리지 WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,13320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,445,0,20220427,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,133,,N,N,N
Q500066,KRG500000663,신한 블룸버그 인버스 2X WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,14450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5038,0,20220427,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,144,,N,N,N
Q500067,KRG500000671,신한 레버리지 10년 국채선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,11180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20220613,700,0,,,0,,N,N,N,0,0,0,0,0.0,,78,,N,N,N
Q500068,KRG500000689,신한 인버스 2X 10년 국채선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,9860,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20220613,700,0,,,0,,N,N,N,0,0,0,0,0.0,,69,,N,N,N
Q500069,KRG500000697,신한 레버리지 코스피 200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,22985,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4,0,20221017,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,229,,N,N,N
Q500070,KRG500000705,신한 인버스 2X 코스피 200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,14210,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,403,0,20221017,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,142,,N,N,N
Q500071,KRG500000713,신한 레버리지 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,21700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15170,0,20221017,2500,0,,,0,,N,N,N,0,0,0,0,0.0,,542,,N,N,N
Q500072,KRG500000721,신한 인버스 2X 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,8015,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45993,0,20221017,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,801,,N,N,N
Q500076,KRG500000762,신한 S&P500 VIX S/T 선물 ETN D,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,4990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,71005,0,20230306,6000,0,,,0,,N,N,N,0,0,0,0,0.0,,299,,N,N,N
Q500077,KRG500000770,신한 인버스0.5X S&P500 VIX S/T선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,35485,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1913,0,20230330,6000,0,,,0,,N,N,N,0,0,0,0,0.0,,2129,,N,N,N
Q500078,KRG500000788,신한 S&P 유로 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,10190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14,0,20230602,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,101,,N,N,N
Q500079,KRG500000796,신한 S&P 인버스 유로 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,11335,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2,0,20230602,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,113,,N,N,N
Q500080,KRG500000804,신한 S&P 레버리지 유로 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,9530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,757,0,20230602,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,95,,N,N,N
Q500081,KRG500000812,신한 S&P 인버스 2X 유로 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,11780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5,0,20230602,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,117,,N,N,N
Q500082,KRG500000820,신한 블룸버그 2X 천연가스 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,7120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,286846,0,20230623,15000,0,,,0,,N,N,N,0,0,0,0,0.0,,1068,,N,N,N
Q500083,KRG500000838,신한 KOFR금리 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,104220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8730,0,20231024,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,1042,,N,N,N
Q500084,KRG500000846,신한 미국달러 SOFR금리 플러스 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,11400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4,0,20231024,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,1140,,N,N,N
Q500085,KRG500000853,신한 코스피 200 TR ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,9770,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6,0,20231205,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,97,,N,N,N
Q500086,KRG500000861,신한 코스닥 150 TR ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,8640,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9,0,20231205,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,86,,N,N,N
Q500087,KRG500000879,신한 26-05 은행채(AAA) ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,10270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20240605,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,205,,N,N,N
Q500088,KRG500000887,신한 2X 26-05 은행채(AAA) ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,10330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20240605,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,206,,N,N,N
Q500089,KRG500000895,신한 26-05 공사채(AAA) ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,10270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20240605,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,205,,N,N,N
Q500090,KRG500000903,신한 2X 26-05 공사채(AAA) ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,10330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20240605,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,206,,N,N,N
Q500091,KRG500000911,신한 33-12 국고채 플러스 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,10625,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20240605,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,212,,N,N,N
Q500007,KRG501100074,신한 인버스 은 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3660,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,419,0,20150618,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,73,,N,N,N
Q500035,KRG501500356,신한 레버리지 미국달러 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,16685,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,357,0,20180530,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,333,,N,N,N
Q500036,KRG501500364,신한 인버스 2X 미국달러 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,4075,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1095,0,20180530,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
Q500020,KRG502100206,신한 레버리지 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,48305,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3030,0,20160706,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,483,,N,N,N
Q500028,KRG502100289,신한 인버스 2X 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,1433,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,55897,0,20170807,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,143,,N,N,N
Q500050,KRG502100503,신한 레버리지 S&P500 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,37420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,294,0,20190725,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,748,,N,N,N
Q500051,KRG502100511,신한 인버스 2X S&P500 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,1972,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,42698,0,20190725,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,39,,N,N,N
Q500003,KRG502400036,신한 인버스 WTI원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,309,0,20150415,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,137,,N,N,N
Q500004,KRG502400044,신한 브렌트원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7,0,20150415,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,276,,N,N,N
Q500005,KRG502400051,신한 인버스 브렌트원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11,0,20150618,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,23,,N,N,N
Q500006,KRG502400069,신한 인버스 금 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5345,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,612,0,20150618,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,106,,N,N,N
Q500008,KRG502400085,신한 인버스 구리 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5705,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,342,0,20150618,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,114,,N,N,N
Q500009,KRG502400093,신한 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,26605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4,0,20150703,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,266,,N,N,N
Q500010,KRG502400101,신한 인버스 다우존스지수 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2018,0,20150703,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,70,,N,N,N
Q500011,KRG502400119,신한 달러인덱스 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13610,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2,0,20150703,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,136,,N,N,N
Q500012,KRG502400127,신한 인버스 달러인덱스 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8645,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20150703,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,86,,N,N,N
Q500013,KRG502400135,신한 옥수수 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8375,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,151,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,167,,N,N,N
Q500014,KRG502400143,신한 인버스 옥수수 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,184,,N,N,N
Q500015,KRG502400150,신한 WTI원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7325,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11020,0,20151028,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,732,,N,N,N
Q500016,KRG502400168,신한 금 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,19200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,110079,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,384,,N,N,N
Q500017,KRG502400176,신한 은 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,405,0,20151028,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,316,,N,N,N
Q500018,KRG502400184,신한 구리 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,18560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,675,0,20160225,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,371,,N,N,N
Q500019,KRG502400192,신한 레버리지 WTI원유 선물 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,914,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,493148,0,20160225,500000,0,,,0,,N,N,N,0,0,0,0,0.0,,4570,,N,N,N
Q500023,KRG502400234,신한 콩 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,11180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9,0,20161027,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,223,,N,N,N
Q500024,KRG502400242,신한 인버스 콩 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,8340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,70,0,20161027,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,166,,N,N,N
Q500027,KRG502400275,신한 인버스 2X WTI원유 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,79,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,751280,0,20170807,633000,0,,,0,,N,N,N,0,0,0,0,0.0,,500,,N,N,N
Q500029,KRG502400291,신한 레버리지 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,9500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25743,0,20170915,10000,0,,,0,,N,N,N,0,0,0,0,0.0,,950,,N,N,N
Q500030,KRG502400309,신한 인버스 2X 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,934,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22301,0,20170915,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,46,,N,N,N
Q500037,KRG502400374,신한 레버리지 금 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,33830,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5353,0,20180614,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,676,,N,N,N
Q500038,KRG502400382,신한 인버스 2X 금 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,N,,,,,,3560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,294,0,20180614,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,35,,N,N,N
